,region,model,length,accuracy,score,loss,perplexity
807,lcdr3,balmMoE,9,1.0,0.9395710892147489,0.011716717854142189,1.0997486776775784
808,hcdr3,balmMoE,20,0.7,0.6938209846615792,0.45739054679870605,46.921405339241026
809,lcdr3,balmMoE,10,0.7,0.8397238254547119,0.15629678964614868,67.65863921642304
810,hcdr3,balmMoE,16,0.4375,0.5670043705031276,1.585512399673462,53.68564712256193
811,lcdr3,balmMoE,10,0.9,0.931030786037445,0.029407329857349396,1.8435942649841308
812,hcdr3,balmMoE,12,0.4166666666666667,0.5992746862272421,1.5467567443847656,13.342478722333908
813,lcdr3,balmMoE,9,0.8888888888888888,0.8668348325623406,0.029964933171868324,7.706924133830601
814,hcdr3,balmMoE,21,0.5238095238095238,0.6492954989274343,0.8687383532524109,40.101103555588494
815,lcdr3,balmMoE,11,1.0,0.8475538112900474,0.043510209769010544,1.2392733638936824
816,hcdr3,balmMoE,17,0.9411764705882353,0.9397364118519951,0.007210560142993927,5.9756542023490455
817,lcdr3,balmMoE,10,1.0,0.8753481984138489,0.011169694364070892,1.2059207677841186
818,hcdr3,balmMoE,12,0.4166666666666667,0.4580233233670394,1.827458381652832,12.944906403621038
819,lcdr3,balmMoE,9,0.7777777777777778,0.9043663541475931,0.07169988751411438,4.145408405197991
820,hcdr3,balmMoE,17,0.6470588235294118,0.6298217580598944,1.1066175699234009,6.186791349859798
821,lcdr3,balmMoE,11,0.9090909090909091,0.8932668187401511,0.027700865641236305,2.642588637091897
822,hcdr3,balmMoE,19,0.6842105263157895,0.5843631570276461,0.3354801535606384,8.429659918734902
823,lcdr3,balmMoE,10,0.6,0.7553935766220092,0.5112389922142029,20.66757117509842
824,hcdr3,balmMoE,9,0.2222222222222222,0.6416282173660066,2.781878709793091,41.59438179598914
825,lcdr3,balmMoE,9,0.7777777777777778,0.8463364044825236,0.20940308272838593,6.914263725280762
826,hcdr3,balmMoE,14,0.6428571428571429,0.6712130776473454,0.4760369658470154,50.77816030808857
827,lcdr3,balmMoE,11,0.8181818181818182,0.8228121156042273,0.15835493803024292,12.682054617188193
828,hcdr3,balm,19,0.6842105263157895,0.7718379442629061,0.007619958370923996,8.064370927057768
829,lcdr3,balm,12,0.8333333333333334,0.8921721155444781,2.020569218075252e-05,1.920914739370346
830,hcdr3,balm,13,0.6153846153846154,0.5781266150566248,1.0939894914627075,6.3933898852421684
831,lcdr3,balm,10,0.8,0.7531393349170685,0.3409726321697235,3.0898847460746763
832,hcdr3,balm,19,0.631578947368421,0.6189362179291876,0.6035671234130859,9.350169225742942
833,lcdr3,balm,8,0.875,0.868973046541214,0.08107279613614082,20.32901081442833
834,hcdr3,balm,13,0.7692307692307693,0.5845093555175341,0.6203044056892395,9.624137080632723
835,lcdr3,balm,9,1.0,0.8759860859976875,0.06027315929532051,1.1966161462995741
836,hcdr3,balm,18,0.7222222222222222,0.6894077907005945,0.28179679811000824,8.420684231652153
837,lcdr3,balm,9,0.7777777777777778,0.800654778877894,0.209829181432724,10.968444334136116
838,hcdr3,balm,14,0.35714285714285715,0.5402590643082347,1.9643550515174866,43.77044176203864
839,lcdr3,balm,9,1.0,0.9237551755375333,0.015902360901236534,1.1047444078657362
840,hcdr3,balm,13,0.46153846153846156,0.6466813041613653,1.092110514640808,14.681268270199116
841,lcdr3,balm,10,1.0,0.9479408740997315,0.011550795054063201,1.061185085773468
842,hcdr3,balm,10,0.7,0.6057359009981156,0.7332428395748138,3.227699601650238
843,lcdr3,balm,11,0.8181818181818182,0.8419036079536785,0.025705644860863686,3.3404824300245806
844,hcdr3,balm,20,0.65,0.6492488950490951,0.2565106004476547,19.36697095632553
