,region,model,accuracy,score,loss,perplexity
264,HC-FR1,balmMoE,1.0,0.9753579831123352,0.007863245904445648,1.0270617341995238
265,HC-FR1,balmMoE,0.96,0.9799291396141052,0.0009674322209320962,1.2030865955352783
266,HC-FR1,balmMoE,0.96,0.9914787101745606,0.0001923396484926343,1.1588671398162842
267,HC-FR1,balmMoE,0.84,0.9500587368011475,0.01993076503276825,23.475564942359924
268,HC-FR1,balmMoE,1.0,0.9904034996032715,0.004204375669360161,1.0100205373764037
269,HC-FR1,balmMoE,0.96,0.951733968257904,0.012946718372404575,4.688863034248352
270,HC-FR1,balmMoE,1.0,0.9723750567436218,0.013991905376315117,1.0304145956039428
271,HC-FR1,balmMoE,0.96,0.9341926527023315,0.028399692848324776,3.1990311574935912
272,HC-FR1,balmMoE,1.0,0.9628285980224609,0.01593824476003647,1.041261830329895
273,HC-FR1,balmMoE,1.0,0.9999754858016968,2.253051206935197e-05,1.0000245141983033
274,HC-FR1,balmMoE,1.0,0.9828581881523132,0.010390066541731358,1.0177385425567627
275,HC-FR1,balmMoE,1.0,0.9998260855674743,3.9600512536708266e-05,1.000174036026001
276,HC-FR1,balmMoE,1.0,0.9814248585700989,0.011804433539509773,1.0193914794921874
277,HC-FR1,balmMoE,1.0,0.9629736351966858,0.013068468309938908,1.0427107572555543
278,HC-FR1,balmMoE,0.84,0.900047836303711,0.06581404060125351,18.394344291687013
279,HC-FR1,balmMoE,1.0,0.9837014603614808,0.00890337210148573,1.0172514581680299
280,HC-FR1,balmMoE,0.96,0.9442788243293763,0.02815871126949787,45.92213483810425
281,HC-FR1,balmMoE,1.0,0.9997477412223816,4.6207482228055596e-05,1.0002527952194213
282,HC-FR1,balmMoE,1.0,0.9879184484481811,0.006301710847765207,1.0124755430221557
283,HC-FR1,balmMoE,1.0,0.9558775687217712,0.023686738684773445,1.0509089183807374
284,HC-FR1,balmMoE,1.0,0.9816514396667481,0.008850838989019394,1.0191132783889771
285,HC-FR1,balmMoE,0.88,0.9512565946578979,0.02087107114493847,5.127205014228821
